timestamp,symbol,side,price,size,reason
2024-04-30T00:00:00+00:00,BTC-USD,sell,64561.15625,0.01908332639021474,level_1_reversion
2024-04-30T01:00:00+00:00,BTC-USD,buy,63814.66796875,0.019333280060140942,level_1_entry
2024-04-30T19:00:00+00:00,BTC-USD,buy,59120.06640625,0.002942210586033113,level_4_entry
2024-05-04T05:00:00+00:00,BTC-USD,sell,63383.40625,0.019333280060140942,level_1_reversion
2024-05-04T10:00:00+00:00,BTC-USD,sell,64290.63671875,0.002942210586033113,level_4_reversion
2024-05-04T11:00:00+00:00,BTC-USD,sell,63866.68359375,0.018226780286982786,level_3_reversion
2024-05-04T12:00:00+00:00,BTC-USD,sell,64009.7578125,0.019442789845382016,level_2_reversion
2024-05-08T20:00:00+00:00,BTC-USD,buy,61593.57421875,0.020271226022952192,level_1_entry
2024-05-08T21:00:00+00:00,BTC-USD,buy,61473.25,0.02030614243134443,level_2_entry
2024-05-08T22:00:00+00:00,BTC-USD,buy,61231.9140625,0.018826335972048372,level_3_entry
2024-05-09T19:00:00+00:00,BTC-USD,sell,62414.9375,0.020271226022952192,level_1_reversion
2024-05-09T20:00:00+00:00,BTC-USD,sell,62623.58203125,0.02030614243134443,level_2_reversion
2024-05-09T22:00:00+00:00,BTC-USD,sell,63295.296875,0.018826335972048372,level_3_reversion
2024-05-10T14:00:00+00:00,BTC-USD,buy,61223.125,0.02054844209165638,level_1_entry
2024-05-10T15:00:00+00:00,BTC-USD,buy,60913.7109375,0.020640293657191288,level_2_entry
2024-05-10T16:00:00+00:00,BTC-USD,buy,61110.2890625,0.0188648412984118,level_3_entry
2024-05-13T07:00:00+00:00,BTC-USD,sell,62352.71875,0.0188648412984118,level_3_reversion
2024-05-13T08:00:00+00:00,BTC-USD,sell,62785.90234375,0.020640293657191288,level_2_reversion
2024-05-13T09:00:00+00:00,BTC-USD,sell,63038.6953125,0.02054844209165638,level_1_reversion
2024-05-14T08:00:00+00:00,BTC-USD,buy,61830.3203125,0.0205395409177907,level_1_entry
2024-05-14T09:00:00+00:00,BTC-USD,buy,61769.546875,0.020557324235640183,level_2_entry
2024-05-14T12:00:00+00:00,BTC-USD,buy,61560.41015625,0.019016827187410743,level_3_entry
